-0.39378685,9.288793,8.660951,5.2067676,7
0.7288974,0.72436404,5.995265,2.4610069,1
-0.590871,8.560061,8.475244,5.3020606,7
1.2101644,1.3234767,5.291187,1.5740128,1
-0.99616086,0.18524985,6.4337883,5.693959,1
7.095114,5.7271023,0.6554607,4.8222246,6
5.2727413,5.3496127,5.073424,11.709298,3
10.858828,7.1065035,8.035679,3.5519178,0
2.555897,3.4335828,9.913887,6.243374,2
1.4283901,10.996564,5.6079993,3.851016,9
4.355058,6.1566577,5.1365895,11.499089,3
-0.46029752,1.0586003,6.0882006,2.792423,1
-0.9772418,0.08441987,6.6149964,6.351676,1
10.401696,6.7382283,8.797926,3.7693942,0
-1.450891,10.073134,4.255514,3.1787636,4
0.5091398,10.2945795,5.7129593,4.6239686,9
2.586684,3.191951,9.6867485,7.4790077,2
10.600138,6.15095,8.014479,4.926045,0
9.822448,6.139544,9.185812,4.644076,0
0.1113972,8.036268,8.899392,5.5641007,2
10.848927,6.7986574,8.398234,3.8280249,0
2.9873965,3.063397,9.473624,7.5522346,2
-1.1665204,8.348925,8.50326,6.0591483,7
0.14090975,0.6327903,6.5498657,3.6488662,1
1.4833984,5.7950373,4.4114447,9.932448,8
6.834603,5.6336317,0.75411624,4.882503,6
-1.893969,9.744296,3.91546,3.4112375,4
-0.06692646,1.0605938,5.536256,2.948762,1
6.896575,4.8034205,0.24804693,5.5368886,6
4.6435113,6.0122757,5.353711,10.8470335,3
-1.8132868,9.763903,4.0623875,3.261483,4
5.303371,5.276672,3.9686549,10.153171,5
-0.55642307,8.942607,6.1358905,4.663876,9
1.4602942,1.7447397,4.906275,1.45946,1
5.0941978,5.1340203,5.2656446,11.647323,3
4.66544,6.7036104,4.8506217,10.341882,3
0.8261302,5.6363254,4.4855256,9.768531,8
5.2350526,5.8099656,3.002387,10.225926,5
-1.282484,9.51689,4.374223,3.303145,4
0.095208585,7.36286,8.120288,5.429485,7
-1.3019097,8.001218,7.8771863,6.1245522,7
-0.7156789,9.959945,4.7434397,2.991519,4
2.6690361,3.4943957,9.836618,6.597634,2
2.6007986,6.7754803,4.3069005,9.653323,8
3.9356146,4.152792,0.8175854,10.112871,5
0.93031853,6.008749,4.1346693,10.008549,8
6.8671064,5.5409975,0.10323571,4.7547374,6
-0.012270434,7.7023373,7.665964,5.383585,7
4.601768,6.642333,4.8913856,11.186456,3
0.014002432,9.494316,4.884903,3.3604977,4
7.2062187,5.1147585,0.15461081,4.4581404,6
0.10460327,0.33686763,6.1613746,3.9659693,1
-1.013647,8.600517,6.228949,5.1277556,9
0.41050822,9.4968605,8.117111,4.652897,9
7.126223,4.8911843,0.04210885,4.9772716,6
10.417975,6.6669207,9.140135,3.7742102,0
5.0053477,5.154876,5.1750035,11.784913,3
1.1211207,10.291712,8.706638,4.2907996,7
2.8671443,3.4714656,9.9616375,7.215821,2
2.2365558,6.691071,4.399295,9.408333,8
2.6304414,3.2632809,9.548637,8.047818,2
0.69173604,10.091819,5.8744273,4.199266,9
-1.6205214,9.329567,4.3967977,3.2405019,4
0.78540534,11.520999,4.515515,2.3899095,4
7.199019,5.221852,0.18270864,4.9765725,6
-1.005693,9.712146,4.4274883,3.2616944,4
-0.80273616,9.323159,6.002279,5.5182524,9
-0.06844469,7.506367,8.187712,5.219499,7
9.6768055,5.9083223,8.035465,5.4072127,0
0.97807884,10.40366,5.9150147,4.1755514,9
2.7294905,3.357912,9.8413925,7.4219317,2
0.25702947,9.442791,8.303196,4.6547694,9
4.0274954,3.8109186,0.82428694,10.404152,5
-0.49982113,1.2033997,6.4368134,3.3201659,1
4.1414824,4.197817,0.9641866,10.258045,5
0.7649556,9.890054,6.0368395,3.8873582,9
-0.81505865,1.1172309,6.4337397,5.434172,1
4.5845275,3.6571264,10.7171755,7.3270006,2
4.403821,5.786576,5.095735,11.706932,3
2.7478702,3.4276905,8.695993,7.3359857,2
4.393399,5.43561,5.3682146,11.608245,3
5.205359,6.192772,3.2481084,10.239387,5
-0.4159427,9.482506,6.005798,5.2532854,9
1.0134281,1.0942763,5.5372987,1.9036703,1
-0.87341607,8.833252,8.748619,5.7481146,7
7.3994327,6.3815365,0.528207,3.974208,6
2.4434123,2.9418442,9.44224,7.527173,2
1.8705567,6.9821663,4.143293,9.687703,8
2.5744612,3.329626,9.750217,6.703075,2
2.612503,2.9952252,9.535629,7.2789364,2
3.88263,4.1367893,0.7815646,10.091071,5
10.122481,5.953345,7.963141,5.210668,0
-1.0432979,8.7869625,8.577051,5.801343,7
0.29966733,10.93499,4.529288,2.6117625,4
-0.93335897,8.620759,6.3594437,5.445874,9
0.94175017,9.874324,8.787976,4.406917,7
0.6443237,5.4648623,4.1865134,10.2427025,8
5.3810196,6.4199066,4.9131083,10.560532,3
2.9841022,3.505077,10.185164,6.79893,2
0.90136176,1.2217631,5.306099,1.9681485,1
-1.3800083,1.0528051,6.8647723,6.8142295,1
0.8594111,5.591152,4.3118086,10.178795,8
4.420473,5.4594135,5.3392057,11.619349,3
6.814342,5.8861704,0.13439827,4.512763,6
-1.1945429,0.18118659,6.74064,6.8151307,1
11.013577,7.00581,8.381607,4.1229815,0
4.6963043,5.1145506,4.9979873,11.802755,3
-0.6524631,0.7128671,5.856344,3.8405735,1
10.928847,6.9885793,8.1096735,3.812835,0
10.612172,6.2662253,7.7154503,5.0666075,0
-0.42201135,0.64560115,5.883836,3.9560988,1
0.2823114,1.5501333,5.6531405,2.2711234,7
3.707561,3.2788904,10.364459,7.2491918,2
0.8171186,9.519153,8.96701,4.54501,7
5.377981,5.375683,5.0107164,11.579177,3
10.104183,6.1439395,7.3376613,5.310108,0
-0.096800804,10.260431,4.5906734,3.107297,4
7.5861926,6.260842,0.41076005,4.1948113,6
4.792613,4.944446,1.8877558,10.201399,5
2.7659457,3.5708892,9.176188,8.21271,2
7.856145,5.4994335,0.26828092,4.0279527,6
0.94742024,11.749842,4.4222746,2.588369,4
-0.7827473,8.657293,8.329387,5.461491,7
-0.52381706,7.596514,8.049993,5.7002726,1
1.0600822,5.497417,4.113654,10.337627,8
1.0189809,10.366813,6.0418453,3.9680421,9
-0.36196813,9.089652,5.9537864,4.7332015,9
4.6223683,6.815248,4.4515724,10.008842,3
11.007568,7.031913,8.059753,3.8886154,0
-0.83301467,7.7879024,8.320375,5.790799,7
0.000835289,0.40445808,5.984673,4.0969343,1
9.720948,5.9005933,7.357616,5.5904884,0
3.844042,3.3491569,10.601348,7.495564,2
10.11528,6.220127,7.987502,5.2769403,0
5.2900333,5.243841,5.1022067,11.7048435,3
4.296679,4.89121,1.470617,9.545437,5
-0.2595304,10.537688,4.457312,2.6482606,4
7.4358625,5.8283706,0.48841026,4.0839977,6
4.4966917,4.618393,1.4291,10.399346,5
1.733999,5.8904176,4.593661,9.476595,8
8.001612,5.892422,0.5822238,3.4189067,6
5.4511085,5.759907,4.75752,11.570864,3
-0.49580106,8.658729,8.563599,5.25581,7
4.667087,6.2057343,2.7836814,9.894685,5
1.0234482,5.658318,4.1656737,10.272847,8
11.188413,7.079179,8.027548,3.8714852,0
-0.3529205,9.017632,6.046767,4.6778874,9
1.1091129,1.4615457,5.0864277,1.7839803,1
10.985517,7.0717196,8.101418,3.7200024,0
2.4569929,3.9177785,9.427994,6.3812695,3
-0.59940827,0.6948352,5.830274,3.9699538,1
2.5366786,3.2437077,9.276557,7.0278406,2
4.3083453,3.5500555,10.882313,7.383612,2
5.574568,6.1294966,4.3616147,10.931457,3
5.120818,5.1072545,5.2259393,11.70594,3
6.234514,4.516297,0.43370068,5.9752836,6
-1.0717155,10.040716,4.227121,3.2053442,4
-0.07963295,7.839522,8.154844,5.1087356,7
4.6626945,4.4017544,1.5291325,10.417852,5
10.151254,6.8608017,8.966815,3.4084291,0
7.3096685,5.13363,0.18846434,4.3554907,6
6.8188605,4.3424826,0.38659883,5.4877524,2
-0.5633266,8.687749,8.616767,5.347026,7
1.5280557,11.43097,5.2144966,3.4914882,9
0.9147609,5.8356023,4.0342803,10.374576,8
4.823847,6.2123413,2.8428648,9.710056,5
0.023890547,9.336718,6.0947237,4.4954004,9
2.6316283,3.8084342,9.729255,6.326838,2
-0.4009519,0.11757975,6.4208837,5.0594816,1
0.14737329,0.44285512,6.531577,3.8889797,1
-0.6304725,9.757902,4.555712,3.2195666,4
-0.7470749,10.75045,4.471914,2.6777747,4
4.498043,4.5979877,1.4351192,10.448527,5
6.453475,4.653459,0.48120847,5.816368,6
-0.9136571,10.124853,4.3302274,3.1282723,4
-0.7404912,0.91519606,6.4300303,3.7095098,1
4.181017,3.414537,10.643301,7.5409274,2
5.450789,5.404869,3.6476388,10.304884,5
4.4600186,5.5848083,5.3461146,11.531964,3
-0.41048425,9.446231,5.8724794,4.7610292,9
5.3435163,5.5051975,5.0526624,11.785621,3
1.5481502,11.178457,5.6108403,3.7437274,9
10.72743,6.72677,8.173853,3.9878035,0
4.82632,6.7576375,3.4457603,10.329346,5
-0.28118965,9.051861,6.038395,4.5134954,9
7.343383,5.271953,0.46619654,4.6950893,6
4.42685,4.0341525,1.1950108,10.485672,5
0.5089455,8.536768,8.582793,4.641508,7
-0.7348251,9.882371,4.475309,3.2748969,4
-0.77426213,0.5386122,6.447598,4.6114316,1
5.2606955,5.0703607,5.1799817,11.300453,3
-0.073832475,9.69378,5.012529,3.6879056,4
10.406254,6.3033004,8.27674,4.6017947,0
1.0488458,11.926464,4.36164,2.5389826,4
0.83383965,5.5076575,4.2387457,10.100178,8
10.378293,6.3312154,7.829984,4.9065795,0
-1.095023,10.123531,4.1778855,3.1926463,4
4.842435,6.8174753,4.531185,10.615235,3
7.880511,5.79206,0.14868373,3.984905,6
1.4332248,6.057295,4.570422,9.505923,8
-0.8316153,8.452218,8.211435,5.5232453,7
6.9444447,4.767126,0.0731368,4.9947934,6
10.089639,6.1244636,8.652536,4.7849183,0
0.86613554,9.330184,7.922444,4.235885,9
-1.0769079,8.06907,8.154919,5.8501067,7
5.104282,6.758427,3.3103971,10.40792,5
-0.6836495,8.062661,8.180036,5.4753404,7
3.9558513,3.3534472,10.521305,7.6180105,2
-0.7011642,0.06930868,6.7337885,5.6039248,1
-0.4656809,1.0821235,6.1404104,2.7808821,1
7.503235,5.2219915,0.26965758,4.2080555,6
1.9301349,6.698579,4.2806425,9.635247,8
-0.41706812,9.028753,6.025063,4.772245,9
0.18429174,11.116266,4.348473,2.835374,4
-1.351787,0.2911948,6.523486,6.03217,1
4.7882442,6.758067,3.47125,10.260985,5
4.1795187,3.528087,10.8892565,7.5722446,2
2.7576747,3.431807,9.902828,6.534977,2
-1.0977572,8.862775,6.047355,5.4250927,9
9.979614,6.1080456,7.7458196,5.2411795,0
5.2384653,5.140981,5.114248,11.650313,3
1.2501774,11.249685,5.4708643,4.120708,9
7.8270884,5.7066755,0.46151435,3.6437867,6
0.46495822,8.232259,8.446888,4.6311984,7
3.898,3.5295897,10.785312,7.680807,2
10.339304,6.001094,8.052359,5.1978493,0
5.278717,5.022433,5.0907345,11.675385,3
4.4850574,5.5438595,1.9905685,9.771952,5
-1.009286,10.125462,4.2618437,2.965198,4
5.630882,5.9899187,4.283136,10.767332,3
6.899685,5.307005,0.15569958,4.4346337,6
4.5984077,5.9520187,2.6620934,9.743719,5
2.2195995,6.419127,4.115147,10.230414,8
1.0455631,10.938949,5.229278,4.0055504,9
4.585869,4.25797,1.3877808,10.431872,5
-0.40184277,9.909656,4.9346957,3.0002928,4
-0.9133286,8.464719,8.426863,5.6718535,7
-0.4480493,10.4256,4.3781,2.8958995,4
3.987677,3.3519554,10.8100605,7.539149,2
0.5984221,10.018692,6.0121565,4.4076366,7
5.1770267,5.310077,5.086064,11.833676,3
-0.29560298,9.56176,5.272972,3.34499,4
0.735606,5.371087,4.2021728,10.176275,8
1.113229,10.671193,5.656806,4.029295,9
-1.3760543,0.3488935,6.5192204,6.052591,1
4.259191,5.644462,5.2743664,10.74551,9
4.2448845,3.5275984,10.778502,7.5101757,2
1.8394197,6.351496,4.3152246,9.832901,8
-0.5064498,8.307585,8.864171,5.651328,7
0.79073054,10.418444,5.46583,4.2311177,9
-1.5324281,0.33724415,6.5083027,6.3030324,1
3.434801,6.648378,3.8281012,10.252977,8
-0.47737926,7.689736,8.250425,5.752985,7
0.21789671,10.010277,5.4396157,3.3026001,4
-1.1577566,0.17510195,6.7516193,6.6457014,1
4.5790377,6.189461,5.3681984,10.655731,3
-1.2452426,0.3609891,6.3402963,5.9617915,1
1.1452465,1.132338,5.5133286,1.773144,1
10.451939,6.2276335,8.55668,4.7068677,0
2.3812346,3.1321223,8.961846,7.229811,2
4.4901633,5.5182414,5.3264494,11.626593,3
0.31118974,9.954181,5.5315003,4.3825784,9
-1.2106054,9.423936,4.540397,3.1085644,4
-0.05940052,9.8120165,5.3782763,4.453098,9
3.696533,3.4312904,10.330129,7.7547207,2
0.5079143,0.5390879,6.1776514,3.136111,1
7.5400105,5.2739387,0.3189424,4.101201,6
1.4363289,5.5678515,4.4103227,9.886486,8
-0.76862174,10.217604,4.5220647,3.0382252,4
0.4092362,7.536661,7.846406,4.684406,7
-0.37230194,9.048253,8.754897,5.3486385,7
-0.15551063,10.1258335,5.0165434,2.6956532,4
-1.064558,10.002688,4.3350506,2.914143,4
1.1205239,10.578454,5.5552983,3.9764843,9
3.9651237,3.4961743,10.907534,7.5492306,2
2.4272356,6.2957964,4.3644433,9.397504,5
-0.92254716,8.638297,8.44115,5.660255,7
3.6536725,3.2373567,9.576682,7.2374616,2
-1.3621459,9.428574,4.4461727,3.2783282,4
0.59313416,11.54383,4.244188,2.5888517,4
3.734425,3.522364,10.537741,7.5804653,2
0.6102262,0.9296674,5.573467,2.6493514,1
-0.4915223,9.401649,5.881208,5.3869367,9
0.7876794,8.711621,8.32416,4.26277,7
3.7790124,3.443592,10.870631,7.599811,2
3.6917677,7.061009,3.9583323,9.958511,8
-0.70979416,8.015999,8.515282,5.6772957,7
6.2587547,5.365561,0.2522441,5.068369,6
-0.79466695,9.067945,5.871429,4.999311,9
2.7259617,3.2482026,9.055867,7.67089,2
3.9758883,3.5886104,10.944029,7.451367,2
4.6326003,6.831096,4.933858,10.819802,3
0.41726685,5.645352,4.049924,10.251756,8
0.9076462,1.0658858,5.4889164,1.930787,1
7.400907,5.0883627,0.2882671,4.3141494,6
4.7075925,5.510825,2.6223943,9.7999325,5
-1.1406716,0.18874343,6.806282,6.60182,1
0.11120121,1.1405599,5.6911573,1.9333506,1
9.874839,6.0859675,8.991631,4.5610476,0
3.4898264,3.4060695,9.227955,7.0490065,2
6.6867085,5.068378,0.19707184,4.812542,6
-0.5935909,10.568989,4.358954,3.0054483,4
4.723137,4.4696608,1.6227907,10.3676,5
4.517896,6.67984,4.637704,10.895252,8
5.225797,5.3752966,5.064568,11.818685,3
0.8665081,1.2350259,5.313576,1.7856703,1
4.689777,4.5432653,1.6136621,10.36275,5
-0.3254128,1.0804412,6.3650436,3.3131022,1
-1.0715255,8.897798,6.0311127,5.497253,9
2.6366172,3.022887,9.39676,7.2295012,2
-1.065439,7.9777827,8.169234,5.861928,7
-0.7460919,9.285066,5.322416,3.572725,4
-1.1164824,9.97569,4.311085,3.2752635,4
0.5328233,9.976797,4.672135,3.470347,4
0.29783413,5.6667285,3.9270465,10.228153,8
-1.0377578,0.41182882,6.170755,5.2172985,1
4.01821,3.9006772,0.8031747,10.439786,5
3.8837657,3.8776176,0.7482427,10.3123255,8
-0.5592037,9.014867,6.078539,5.2312155,9
4.525187,5.2667394,2.2235947,9.60087,5
7.296111,5.0752344,0.1386825,4.49826,6
0.10269296,7.9418597,8.082682,4.785739,7
-0.94600976,8.7494955,6.1259475,5.342498,9
1.490383,10.8203335,5.773009,3.5045795,9
4.864204,5.0392184,4.952948,11.884877,3
0.23407733,9.654953,8.998947,4.852102,7
9.856336,6.3186555,8.66253,4.440209,0
1.1719329,10.547698,5.888053,3.8537073,9
10.749265,6.728525,8.205165,3.9788737,0
6.754721,5.4146566,0.5684151,5.2223816,6
7.290995,5.43548,0.122195885,4.406129,6
4.272166,3.4543324,9.934787,7.2664733,2
5.419346,5.1900945,5.1134634,11.596951,3
1.3572289,11.49229,5.29477,3.8349884,9
10.64715,6.7816963,8.574539,3.7491052,0
0.18775299,9.221276,8.176088,4.7063303,7
4.3899746,4.041755,1.1605376,10.46955,5
0.29593724,10.697937,4.710285,2.6652422,4
0.5194532,5.3908124,4.0268846,10.311397,8
10.808603,6.9618263,7.7669377,3.9125056,0
-0.42299443,8.91396,6.1313434,4.7612395,9
-0.29715598,10.262936,4.5711126,2.9001224,4
-1.114834,0.15139309,6.808274,6.4937096,1
2.691456,3.6227272,8.786059,6.7341247,2
0.85952854,5.7045717,4.1213217,10.368797,8
0.7648201,9.982166,8.459364,4.4941983,7
-1.1224376,0.16451247,6.818763,6.5979304,1
3.769068,3.375095,10.608416,7.2437553,2
7.340842,5.0953054,0.10110266,4.4799385,6
-0.26084235,0.73698777,6.020863,3.2490592,1
9.703883,6.073884,7.964446,5.4311314,0
5.568958,6.12443,4.347063,11.270487,3
10.157686,6.2637014,9.383242,4.0381165,0
-0.106356464,1.4201686,6.284102,2.4671853,1
-0.9711477,0.8997114,6.7306485,6.103843,1
1.213008,5.869295,4.5028787,9.683373,8
4.24944,3.6308024,10.611277,7.4518275,2
10.837742,6.6413918,7.954941,4.438145,0
4.16444,6.1522055,5.5464964,10.605238,3
1.0850683,10.855239,5.42026,4.267523,9
-1.0342381,10.517014,3.9826233,2.8118956,4
10.370517,6.903529,8.604892,3.6765904,0
4.0038977,4.0858126,0.8558406,10.246038,5
10.817388,7.084241,7.8844404,3.7197936,0
7.5170517,4.8226438,0.24218571,4.652067,6
-1.227907,0.679397,6.7381616,5.0335236,1
-0.7412165,8.065048,8.809936,6.118554,7
1.1191745,10.50556,8.784888,4.485206,7
0.4656095,6.294265,4.0004253,10.059768,8
0.79793745,1.0409269,5.616776,1.9911174,1
-1.072669,8.653222,6.257393,5.5919223,9
0.1902673,0.5157182,6.4979806,4.1111593,2
9.969748,6.3518414,9.485096,4.2958903,0
4.466026,5.3746247,1.8477498,10.032593,5
-1.4224046,0.7501557,7.045562,7.1005588,1
3.2103102,3.4801319,10.344196,6.5949354,2
4.3595653,3.6307886,10.540211,7.265683,2
0.5865133,7.9172964,8.127531,4.5880356,7
4.623833,6.069962,5.1553226,11.2857685,3
4.262131,5.6403494,1.8622168,9.566068,5
-1.570103,10.210622,3.843951,3.2341843,4
-0.2392562,9.560838,5.5169373,4.4594917,9
-0.8857529,7.750284,8.492987,6.2654386,7
-0.05791925,1.1063832,5.9228034,2.105147,1
0.4366827,6.075592,3.8442228,10.224797,8
4.85084,7.04112,4.475427,10.527052,3
-1.3042825,8.213155,6.8074017,5.9954443,9
7.941897,6.63759,0.46219596,3.4533324,6
9.986178,6.5875063,9.347096,3.7548258,0
5.698491,6.174964,4.5916443,11.045296,3
-1.537211,0.81589967,7.03343,7.7374125,1
-0.98725545,1.0732387,6.6214375,5.939423,1
3.7944775,3.6499035,10.81117,7.251355,2
10.480085,6.721656,7.438703,4.344432,6
5.3779235,5.9710355,4.7098756,11.42263,3
5.1483026,5.5829043,2.8221369,10.190259,5
-1.0443287,7.440699,8.035259,6.382912,7
6.470572,5.5295,0.30484924,4.9291463,6
1.048942,5.6270814,4.2298145,10.044894,8
0.6516964,8.256992,8.439724,4.8151813,3
-1.3061572,8.131692,6.8946133,6.0752873,9
4.186094,5.588738,2.3547037,9.290343,5
0.4690932,5.428905,4.0556054,10.240433,8
4.9340615,6.380709,2.8767352,10.05659,5
-0.78348047,8.669655,8.696327,5.631109,7
8.346118,6.0587773,0.7594488,3.2525384,6
-1.3554705,0.8043149,6.9196076,6.956851,1
-1.3896074,0.8970223,6.8531375,7.1379747,1
4.4414196,5.231147,5.4383264,11.510545,3
-0.9339894,0.42464074,6.6825976,5.060981,1
-1.2142938,7.569022,7.839566,6.312007,7
4.126858,5.4836555,1.7217085,9.8721895,5
4.0620003,4.1965923,0.90478265,10.188157,5
5.2614245,5.5558066,3.9808066,10.197624,5
4.0249724,3.7413409,10.941972,7.278672,2
4.228405,6.4899483,2.650138,9.772039,5
0.9497017,5.9619436,4.163165,10.0251045,8
-0.1932726,7.8568373,8.268402,4.99048,7
9.680167,6.240628,9.403234,4.268866,0
0.8317477,10.321435,5.8505044,4.3379197,9
-1.0192184,8.805859,8.440502,5.729435,7
0.07212141,8.582276,9.079293,5.177973,7
3.9778528,3.9016361,0.75340605,10.338032,5
10.949078,6.737832,8.109485,4.231574,0
-1.2425488,8.716435,6.2862353,5.742768,9
10.781709,6.950107,7.9327765,3.9036448,0
9.254515,5.875293,9.377599,4.670085,0
3.3521888,7.0939083,3.8941476,9.7031765,8
-1.3100975,8.403382,6.5750184,5.8845987,9
3.1388068,3.7123065,9.53406,6.9093595,2
-1.9708145,9.859063,3.7923186,3.2923803,4
2.6234713,6.868839,4.2039013,9.53573,8
-1.5980618,1.0055907,7.0328584,7.99695,1
7.7462463,6.518815,0.4428193,3.7631335,6
-1.5955865,0.8009783,6.9250207,7.7182465,1
7.1901455,5.824801,0.1648729,4.085615,6
4.3634095,4.146813,1.1462623,10.393612,5
-1.0095222,0.39338776,6.7672286,5.341269,1
1.5226501,6.331436,4.141938,10.094187,8
4.4395566,5.8541436,5.6164265,10.405577,3
-1.5542339,9.906646,4.115097,3.1025147,4
9.648448,5.8135514,7.895585,5.4439235,0
4.4276204,4.4564424,1.35091,9.957903,5
5.582472,5.8256063,4.5104814,10.940547,5
1.1709299,5.7246475,4.3934116,9.891998,8
5.7400293,5.9248366,4.4538426,10.630348,3
6.9187,5.0427856,-0.04028592,5.0043035,6
4.489564,3.7486026,10.220451,7.236814,2
4.784954,5.2839746,5.2242217,11.755877,3
0.9549845,10.502565,5.680976,4.1678033,9
4.4385734,3.6915705,10.513087,7.39283,2
-0.29634115,1.0248721,5.832812,3.399308,1
-1.2620109,0.7189136,6.947734,6.7315006,1
4.568994,6.5715322,3.0334427,10.086399,5
4.212431,3.6299517,10.652563,7.49834,2
0.08110841,1.2863377,5.6532984,3.1290157,1
4.847338,5.2519746,5.0651727,11.794982,3
2.4555774,3.5572023,9.691045,6.337017,2
0.66535014,5.4482994,4.142589,10.263848,8
-0.28767964,7.156043,7.944955,5.586843,7
5.0450125,4.9898887,5.004228,11.837595,3
0.60886335,9.399884,9.035932,4.782965,7
4.1987042,3.6921842,10.805977,7.5850306,2
-0.37696657,10.665146,4.346816,2.74173,4
7.400228,4.8462667,0.122277945,4.9395304,6
0.6037181,9.985205,5.8336873,4.144088,9
-0.92864627,7.636602,8.36012,6.1942654,7
3.921547,3.6103823,9.577764,7.3745885,2
-1.7372652,9.781035,3.9925563,3.1826892,4
3.330459,3.783443,9.981488,6.957888,2
0.81331396,5.8480425,4.18396,10.227957,8
-0.3557651,0.978418,5.7962317,2.818664,1
